Show_Id,Type,Title,Director,Cast,Country,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,Has_Director,Added_Year,Added_Month
S2029,Movie,Son Of Adam,Ahmed Nader Galal,"Youssef El Sherif, Dina El-Sherbiny, Ahmad Rizq, Hana El Zahed, Mahmoud El Gendy, Bayyumi Fuad, Khaled Kamal, Mahmoud El-Bazzawy",['Egypt'],2020-09-10,2018,TV-14,110 Min,"['Dramas', 'International Movies', 'Thrillers']","To Escape Conviction On Criminal Charges, A Businessman Agrees To Aid A Risky Police Mission, But His Motives Soon Turn Suspicious.",True,2020,September
S2030,Movie,The Babysitter: Killer Queen,Mcg,"Judah Lewis, Jenna Ortega, Emily Alyn Lind, Andrew Bachelor, Robbie Amell, Bella Thorne, Hana Mae Lee, Ken Marino, Leslie Bibb, Chris Wylde, Carl Mcdowell",['United States'],2020-09-10,2020,TV-MA,102 Min,"['Comedies', 'Horror Movies']","Two Years After Cole Survived A Satanic Blood Cult, He'S Living Another Nightmare: High School. And The Demons From His Past? Still Making His Life Hell.",True,2020,September
S2031,Movie,Cargo,Arati Kadav,"Vikrant Massey, Shweta Tripathi, Nandu Madhav, Konkona Sen Sharma, Biswapati Sarkar, Ritwik Bhaumik, Prabal Panjabi, Hansal Mehta",['India'],2020-09-09,2020,TV-14,113 Min,"['Comedies', 'Dramas', 'Independent Movies']","Aboard A Spaceship Where Souls Of The Deceased Are Readied For Reincarnation, A Lone Crew Member’S Rigid Existence Is Disrupted By A Spry New Assistant.",True,2020,September
S2032,Movie,Cuties,Maïmouna Doucouré,"Fathia Youssouf, Médina El Aidi-Azouni, Esther Gohourou, Ilanah Cami-Goursolas, Myriam Hamma, Maïmouna Gueye, Mbissine Thérèse Diop, Demba Diaw, Mamadou Samaké",['France'],2020-09-09,2020,TV-MA,96 Min,"['Dramas', 'International Movies']",Eleven-Year-Old Amy Starts To Rebel Against Her Conservative Family’S Traditions When She Becomes Fascinated With A Free-Spirited Dance Crew.,True,2020,September
S2033,Tv Show,Get Organized With The Home Edit,Unknown,Unknown,['United States'],2020-09-09,2020,TV-PG,1 Season,['Reality Tv'],"Expert Home Organizers Clea And Joanna Help Celebrities And Everyday Clients Edit, Categorize And Contain Their Clutter To Create Stunning Spaces.",False,2020,September
S2034,Tv Show,La Línea: Shadow Of Narco,Pepe Mora,Unknown,['Spain'],2020-09-09,2020,TV-MA,1 Season,"['Crime Tv Shows', 'Docuseries', 'International Tv Shows']","A Stone'S Throw From Africa, The Spanish Beach Town Of La Línea Is A Drug Smuggling Hot Spot. But The Police And Mayor Are Determined To Change That.",True,2020,September
S2035,Movie,So Much Love To Give,Marcos Carnevale,"Adrián Suar, Soledad Villamil, Gabriela Toscano, Alan Sabbagh, Darío Barassi, Magela Zanotta, Betiana Blum",['Argentina'],2020-09-09,2020,TV-14,108 Min,"['Comedies', 'International Movies', 'Music', 'Musicals']",Fernando Is A Family Man — Equally Committed To Each Of His Two Families. But One Wrong Turn Brings Them Crashing Together.,True,2020,September
S2036,Movie,The Social Dilemma,Jeff Orlowski,"Skyler Gisondo, Kara Hayward, Vincent Kartheiser",['United States'],2020-09-09,2020,PG-13,94 Min,['Documentaries'],"This Documentary-Drama Hybrid Explores The Dangerous Human Impact Of Social Networking, With Tech Experts Sounding The Alarm On Their Own Creations.",True,2020,September
S2037,Movie,#Alive,Cho Il,"Yoo Ah-In, Park Shin-Hye",['South Korea'],2020-09-08,2020,TV-MA,99 Min,"['Horror Movies', 'International Movies', 'Thrillers']","As A Grisly Virus Rampages A City, A Lone Man Stays Locked Inside His Apartment, Digitally Cut Off From Seeking Help And Desperate To Find A Way Out.",True,2020,September
S2038,Tv Show,Record Of Youth,Unknown,"Park Bo-Gum, Park So-Dam, Byeon Woo-Seok, Ha Hee-Ra, Shin Ae-Ra, Han Jin-Hee, Shin Dong-Mi, Lee Chang-Hoon, Kwon Soo-Hyun, Cho Yu-Jung, Park Su-Young, Seo Sang-Won, Lee Jae-Won",['South Korea'],2020-09-08,2020,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Dramas']",Two Actors And A Makeup Artist Fight To Make Their Own Way In A World That Weighs The Backgrounds They Were Born Into More Than Their Dreams.,False,2020,September
S2039,Movie,My Octopus Teacher,"Pippa Ehrlich, James Reed",Unknown,['South Africa'],2020-09-07,2020,TV-G,86 Min,"['Children', 'Family Movies', 'Documentaries', 'International Movies']","A Filmmaker Forges An Unusual Friendship With An Octopus Living In A South African Kelp Forest, Learning As The Animal Shares The Mysteries Of Her World.",True,2020,September
S2040,Movie,Toll Booth,Tolga Karaçelik,"Büşra Pekin, Nur Aysan, Ruhi Sarı, Nergis Öztürk, Nadir Sarıbacak, Serkan Ercan, Sermet Yeşil, Enes Mazak, Zafer Diper",['Turkey'],2020-09-07,2010,TV-MA,98 Min,"['Dramas', 'Independent Movies', 'International Movies']","A Toll Booth Operator'S Mundane Life Is Upended When He'S Reassigned To A Remote Spot, Where He Finds Intriguing Strangers — And A New Side To Himself.",True,2020,September
S2041,Tv Show,Transformers: Cyberverse,Unknown,"Sophia Isabella, Jeremy Levy, Jacob Tillman, Ryan Andes, Deanna Mcgovern, Dick Terhune",['Unknown'],2020-09-07,2020,TV-Y7,2 Seasons,"[""Kids' Tv""]",Optimus Prime And The Allspark Are Missing – And Only A Memory-Scrambled Bumblebee Holds The Key To Finding Them In This Animated Sci-Fi Series.,False,2020,September
S2042,Movie,"Waiting For ""Superman""",Davis Guggenheim,Unknown,['United States'],2020-09-07,2010,PG,111 Min,['Documentaries'],"This Dynamic Documentary Weaves Together Stories About Students, Educators And Reformers To Shed Light On America'S Failing Public School System.",True,2020,September
S2043,Tv Show,Cleverman,Unknown,"Hunter Page-Lochard, Rob Collins, Deborah Mailman, Ryan Corr, Stef Dawson, Iain Glen, Frances O'Connor, Tasma Walton, Tony Briggs","['Australia', 'New Zealand', 'United States']",2020-09-05,2017,TV-MA,1 Season,"['Tv Dramas', 'Tv Sci-Fi', 'Fantasy', 'Tv Thrillers']","In The Near Future, Physically Powerful Beings Known As ""Hairies"" Struggle To Survive In A Segregated Society Dominated By Hostile Humans.",False,2020,September
S2044,Movie,Villain,Philip Barantini,"Craig Fairbrass, George Russo, Robert Glenister, Izuka Hoyle, Mark Monero, Tomi May, Eloise Lovell Anderson, Taz Skylar, Nicholas Aaron",['United Kingdom'],2020-09-05,2020,R,97 Min,['Dramas'],"Fresh Out Of Prison, An Ex-Con Tries To Save His Debt-Ridden Brother And The Family Pub Until Local Mobsters Draw Him Back To A Criminal Underworld.",True,2020,September
S2045,Tv Show,Away,Unknown,"Hilary Swank, Josh Charles, Vivian Wu, Mark Ivanir, Ato Essandoh, Ray Panthaki, Talitha Eliana Bateman",['United States'],2020-09-04,2020,TV-14,1 Season,"['Romantic Tv Shows', 'Tv Dramas', 'Tv Sci-Fi', 'Fantasy']",Commander Emma Green Leaves Behind Her Husband And Daughter To Lead An International Crew Of Astronauts On A Perilous Three-Year Mission To Mars.,False,2020,September
S2046,Movie,I'M Thinking Of Ending Things,Charlie Kaufman,"Jessie Buckley, Jesse Plemons, Toni Collette, David Thewlis, Guy Boyd",['United States'],2020-09-04,2020,R,135 Min,"['Dramas', 'Independent Movies']",Nothing Is As It Seems When A Woman Experiencing Misgivings About Her New Boyfriend Joins Him On A Road Trip To Meet His Parents At Their Remote Farm.,True,2020,September
S2047,Movie,Kandasamys: The Wedding,Jayan Moodley,"Jailoshini Naidoo, Maeshni Naicker, Madhushan Singh, Mishqah Parthiephal, Yugan Naidoo, Koobeshan Naidoo, Mariam Bassa, Rushil Juglall, Tesarnia Oree",['South Africa'],2020-09-04,2019,TV-14,93 Min,"['Comedies', 'Dramas', 'International Movies']","With Their Clashing Demands, The Mothers Of Both Bride And Groom Turn Wedding Prep Into Comical Chaos In This Sequel To “Keeping Up With The Kandasamys.”",True,2020,September
S2048,Tv Show,Spirit Riding Free: Riding Academy,Unknown,"Amber Frank, Bailey Gambertoglio, Sydney Park, Darcy Rose Byrnes, Rhys Darby",['United States'],2020-09-04,2020,TV-Y7,2 Seasons,"[""Kids' Tv""]",A New Chapter Begins For Lucky And Her Friends As They Leave Miradero Behind To Live And Learn At The Prestigious Palomino Bluffs Riding Academy.,False,2020,September
S2049,Movie,The Lost Okoroshi,Abba T. Makama,"Seun Ajayi, Judith Audu, Tope Tedela, Ifu Ennada, Chiwetalu Agu, Demi Banwo, Ibrahim Jammal, Micheal Ajotubu, Ozzy Agu, Cristabel Goddy",['Nigeria'],2020-09-04,2019,TV-MA,94 Min,"['Comedies', 'Dramas', 'Independent Movies']","A Disillusioned Security Guard Transforms Into A Masquerade, Channeling Ancestral Spirits As He Roams The Streets Of Lagos.",True,2020,September
S2050,Movie,You'Re My Boss,Antoinette Jadaone,"Toni Gonzaga, Coco Martin, Freddie Webb, Jm De Guzman, Gloria Sevilla, Noel Trinidad, Adam Chan, Pepe Herrera, Jerald Napoles",['Philippines'],2020-09-04,2015,TV-14,117 Min,"['Comedies', 'International Movies', 'Romantic Movies']","Pong, A Corporate Assistant, Poses As His Company’S President In Order To Help Georgina, A Marketing Executive, Close A Crucial Business Deal.",True,2020,September
S2051,Movie,Afonso Padilha: Classless,"Junior Carelli, Rudge Campos",Afonso Padilha,['Brazil'],2020-09-03,2020,TV-MA,63 Min,['Stand-Up Comedy'],Brazilian Comedian Afonso Padilha Dives Into His Humble Beginnings And Digs Out Hilarious Stories About His Childhood In This Very Personal Set.,True,2020,September
S2052,Movie,Ave Maryam,Ertanto Robby Soediskam,"Maudy Koesnaedi, Chicco Jerikho, Tutie Kirana, Olga Lydia, Joko Anwar, Nathania Angela Widjaja, Sendy Febrina, Suhartini, Atie Krisnawati, Ratnawati Sutandar, Ninik Winarni Utomo",['Indonesia'],2020-09-03,2018,TV-PG,73 Min,"['Dramas', 'Independent Movies', 'International Movies']",A Devoted Nun Who Cares For Her Elder Sisters Must Choose Between Upholding Her Vows Or Pursuing Her Forbidden Feelings For A Fascinating Pastor.,True,2020,September
S2053,Movie,"Love, Guaranteed",Mark Steven Johnson,"Rachael Leigh Cook, Damon Wayans Jr., Heather Graham, Caitlin Howden, Brendan Taylor, Sebastian Billingsley-Rodriguez, Sean Amsing, Lisa Durupt, Alvin Sanders, Jed Rees, Kandyse Mcclure",['United States'],2020-09-03,2020,TV-PG,91 Min,"['Comedies', 'Independent Movies', 'Romantic Movies']",Sparks Fly When A Crusading But Cash-Strapped Attorney Takes On A Charming Client Looking To Sue A Dating Site That Guarantees Its Users Will Find Love.,True,2020,September
S2054,Tv Show,Young Wallander,Unknown,"Adam Pålsson, Richard Dillane, Leanne Best, Ellise Chappell",['United Kingdom'],2020-09-03,2020,TV-MA,1 Season,"['Crime Tv Shows', 'International Tv Shows', 'Tv Dramas']","An Incendiary Hate Crime Stirs Civil Unrest, Fast-Tracking Rookie Cop Kurt Wallander To Detective In This Origin Story For The Popular Character.",False,2020,September
S2055,Tv Show,Chef'S Table: Bbq,Unknown,Unknown,['United States'],2020-09-02,2020,TV-14,1 Season,"['Docuseries', 'Reality Tv']","The Emmy-Nominated Series Delves Into The Juicy, Smoky World Of Barbecue, Visiting Acclaimed Chefs And Pitmasters In The Us, Australia And Mexico.",False,2020,September
